"Place","Want to taste","Tasted","Rating","Review","Timestamp"
"Cote","False","True","5","def try to get indoor seating, but outdoor is also nice","2022-03-22 03:42:15.660954+00:00"
"Wah Fung No 1","False","True","5","the box roasted pork","2022-08-21 23:45:42.314106+00:00"
