"Place","Want to taste","Tasted","Rating","Review","Timestamp"
"TJ Cups","False","True","5","","2022-08-06 22:04:34.584837+00:00"
"hanon","False","True","5","","2022-05-28 15:22:11.753494+00:00"
"Casa Ora","False","True","5","","2022-05-28 15:25:01.682260+00:00"
"Ceremonia Bakeshop","False","True","5","Breakfast burrito slaps ","2022-05-28 15:20:28.585874+00:00"
