"Place","Want to taste","Tasted","Rating","Review","Timestamp"
"Hội An 1608","False","True","5","Great pho, but like probably has the best beer anywhere in SF. Get the Helles or the Weissbier. I have no idea why it’s so good, but they’re supplier is amazing.","2022-08-17 22:05:26.036721+00:00"
