"Place","Want to taste","Tasted","Rating","Review","Timestamp"
"Chaat Corner","False","True","4","Very good food. Biggest appeal is how late they are open. Got seated at almost 1am and had a full dinner. Not many places like that anymore. CTM bomb.","2022-05-22 11:00:16.471200+00:00"
"Cracked & Battered","False","True","5","The best chicken and waffles ever. So good Service you too very nice people. The hummus as well is just like being back in the motherland. Love it always forever.","2022-05-22 10:59:00.543302+00:00"
