"Place","Want to taste","Tasted","Rating","Review","Timestamp"
"Maple Leaf Donuts","False","True","5","SO good. Get there early or they will all be gone. ","2022-05-09 21:48:08.938884+00:00"
"Din Tai Fung","False","True","5","Really excellent soup dumplings (xiao long bao). Make reservations early or there will be a long wait time.","2022-05-09 21:50:56.805125+00:00"
