"Place","Want to taste","Tasted","Rating","Review","Timestamp"
"Soothr Thai Noodle Bar","False","True","5","Best thai food I have had and I don’t say that litely. The shrimp dish and the chicken pad ki mao are fire! A little bit of a wait at the restaurant but it’s worth it","2022-06-24 12:49:20.296615+00:00"
