"Place","Want to taste","Tasted","Rating","Review","Timestamp"
"SHOTTED","False","True","5","Had their Iced Spanish Latte and it was great! They mix the espresso shot with condensed milk and then add milk. Definitely on the sweeter side, should be treated as a dessert. ","2022-04-24 21:14:19.495931+00:00"
