"Place","Want to taste","Tasted","Rating","Review","Timestamp"
"Sorella","False","True","3","Ambiance is great, but the food is just okay. Inventive dishes that look great, but taste and flavor are lacking. ","2022-06-23 16:31:59.636088+00:00"
